ride_review,ride_rating,sentiment
"I would never recommend it to anyone. I had a very bad experience with Uber leasing and I will not suggest anyone to go for it. I thought it's a very good idea to lease it from them. I applied, I got approved, and once again I gave a thought for couple of days to take it or not. Meanwhile I was getting email and text messages from Uber, ""You have a week left. After that you don't get it you need to reapply."" After my days expired I went and asked, and they said, ""We can give it for you,"" and they were so nice while giving the car. They took 250 nonrefundable deposit from me and after 2 days gave me the car.After driving for 1 day the next day it was raining and I was heading home 2 in the morning, and a lady made a sudden U-turn, and crashed into my car and other car. She was at fault. I then contacted Uber through email. They didn't reply at first. Then I contacted the dealer from where I took the car. She says that ""Now it's your car. You leased it and you are responsible for the payments."" I asked her before getting the car. She said, ""If something happens we will take care of it."" I told her the same thing so she said, ""You are responsible for the weekly payments,"" and later I received email from my Uber saying I am responsible for the payments. And they closed my Uber driver account till my car get fixed, and now Uber is only my source of income. I didn't had any other job to do and the lady who hit me had a worst insurance company, and was playing me so I had to go through my insurance company by paying 1000 dollars deductible where I was not having money. Now anyway I have to fix the car. I cannot leave it as it is because it's the lease car. They need it as they gave it to me. I borrowed money from friends and family. When the car got fixed it took almost 7 weeks because of the insurance company and Uber. I lost my Uber weekly income plus 1000 dollar deductibles, plus 1600 Uber lease for 7 weeks, and wage loss for 3000, altogether loss for almost 5600 dollars in 7 weeks only because of Uber. And if anyone want to deal with Uber lease then read it then go for it if you are ready for all this. Uber doesn't care. They just need to make money. Now I am repaying to pay the debts every week from my pay cheque.",1.0,0
"I received an impeccable service transfer from JFK airport to the hotel (5th Avenue in Manhattan) and subsequently on return. Punctual, professional drivers. High-end vehicles and exceptional treatment.",5.0,1
I was using Uber for a while. I needed to get to work. 2 drivers canceled on me. You cannot reach any customer service officer. I will try my luck with Lyft.,1.0,0
I am a driver with Uber and my account was put on hold today 9-8-16 because they said I got a complaint on safety and a passenger said I was under the influence. First of all I rarely ever drink and I do not drink and drive and I take my job with Uber seriously. 95% of my rides on the weekend are riders who are drunk and my car can still smell like it when they get out. I let Uber know this and that I was completely offended from their accusatory email they sent me. It isn't right how Uber automatically believes the rider and they treat their drivers like crap. This is completely false and a lie and as of right now I can't drive. I have never been in an accident and I also never had an interaction with the police for being under the influence. I am so mad right now. I do not like how Uber treated me. Is there anything else I can do?,2.0,0
"Uber should be shut down immediately - taking advantage of **, illegal Drivers. And the one call USA government let them operating illegally as we understand using drivers like slave working (driving) for almost free with no H Tag license and Commercial Insurance as we know the government got their cut of money. What's funny I see cheap customers paying $3.00 to $5.00 and they still complaining. UBER GO TO HELL.",1.0,0
"First day using Uber, great experience. Retired Marine drives us ~5 miles, <$10.00, clean car, good experience. Need to get back to hotel. Estimated cost $32.00. OK my choice. Next day receive credit card charge $150.00, driver claims and has pictures of soiled car submitted to back up his claim. My wife and I left no mess in his car. Trying to dispute using E-marketing may prove difficult. This is a lying calculating driver, I guess I should have taken a picture when I got out of his car. Beware.",1.0,0
"I signed up with Uber to become a partner two weeks ago. After the documentation was approved and went to their 101 ** course, they state that the partner rating does get counted until 500 trips, you start with 5 then it fluctuates. After 53 completed trips with 23 5 star ratings, my account is deactivated until I complete another BS course that I had to pay for. People don't always leave a review...",1.0,0
"I've been a uber driver since last year, and I just had worst experience ever. They had put an hourly incentive from 8/19 Friday up to 8/21, 10:00 pm to 12:00 mn for $20 per hour, and 12:00 am to 2:00 am for $22 per hour. They had a link once you click opt in, there's nothing you need to do to have that hourly guarantee. So I tried it and made sure I covered that time now the night of the 8/20. Guess what? They didn't pay me for the difference, they only paid $52.95 which supposed to be minimum of $84, plus what I made before 10:00 pm. They keep on saying I didn't know there was an hourly guarantee which is bunch of **!!! Told them to fix and they never paid me. Watch out drivers! I didn't sleep until 2 am just to get this guarantee only finding out they won't pay me. Whoever is doing uber, quit and join Lyft hopefully is better. If we can get together and boycott uber!!!! We're working hard with our car, gas, mileage for what? For a $3.20 trip? You spend more than what you should earning.",1.0,0
"I been driving for Uber only part time, pick up people on the way home or from work... To do this full time you have to be silly... if you calculate correctly it's not worth... I am usually lucky and transport respectful people but it still happens that crooks get in between. I had this young girl that everything matched name, destination she even confirmed she works at the place. Day later I see I made Zero $$ for that trip. Of course UBER did not inform me about any problem. Maybe hoping that I will overlook it. Turned out the girl just pretended she never took the ride... and what can you do? As other people state here, UBER will not protect you both side on as passenger or driver. Is the philosophy of the UBER CEO if someone read about him he will understand. Would be nice if the Gov would step in on corporations and monitor those better for consumer protection. Otherwise corporations will do whatever they want...",2.0,0
"I took an uber ride today, and accidentally left my phone inside the car. Thank God that the taxi driver is honest enough to return it. There are still a lot of honest drivers out there! Thank you Mr **. God bless you!",5.0,1
"Monday evening 08-22-16; Myself, My Husband, Sister and Brother in-law contacted Uber via the mobile App. Upon doing so we were quoted a $80 ride, with possible surge increase. However the app did not in detail describe or calculate the total. So I agreed with ignorance assuming that it could not be more than a few extra bucks. Later informed by Uber that their Uber drivers were in ""High Demand"", however that isn't something I would know so I cannot say why the surge was even there? I don't travel to the city often or for that matter do so during large events. Upon traveling from N. Clark to the western suburb of Lombard, IL. Not only did our Uber driver Victor take a longer route than what we suggested, he then charged us a whopping $300.27 for the ride. That's a 3.9% increase against the normal rate. I cannot say how that is even feasible, how that is even logical or where they could calculate such an amount. I have more than enough Tweets, Facebook messages, Uber communications, Instagram posts noting that they scammed me out of this money. From an ex-Uber driver responding to my Instagram photo she claimed this is a normal practice and they are well aware of this scam and allow it to continue. I have a family of 6. Two in early education and two in college. We are not a family of extreme wealth and NO one should ever be scammed out of such money for any reason. I know I am not the only one, but that others know this is a problem and Uber allows it to continue.",1.0,0
I tried to log in to Uber. I have only one email address and always use the same password for low level security websites like this. I got an error message. That was two weeks ago. I have tried to contact Uber on multiple occasions. First I had to go to google to find their phone number! Then after hours of trying to get someone on the line I finally got a human. He answered everything but my questions and after 20 minutes finally confessed he could not help me reset my password. Said I had to write an email to support@uber.com.Two weeks later and three dozen emails and I still cannot reset my password. Of course I am moving to a combination of Lyft and the new taxi online services. Uber needs another decade to perfect its website which is still in the 20th century. Uber wastes it customers time so it can save money on staff. You'd thinking they would value their customers since they have made them billions already. But that is asking too much of these kinds of firms.,1.0,0
"As a driver I was assaulted by a couple guys. Uber failed to help me out as a driver. Totally took the farer's word who was extremely drunk. Kicked a dent in my car. After trying numerous times to send in pictures, Uber app kept shutting down. Also 2nd time with same results with same thing. They don't take care of their drivers.",1.0,0
"I attempted to sign up as a driver about a month ago. The laws in my state, are such that my insurance card gets rejected. I was asked to supply additional documentation, which I did on MULTIPLE occasions. I have chatted with 4 or 5 agents, who all, supposedly, rectified the problem. Yet, after a month, I am still not approved and still have the same issue with my insurance. On the last chat, I was on hold for about 7 minutes, while the agent corrected my problem. Before he came back, I was disconnected. This company does not have the ability to serve all geographical markets. They are not equipped to deal with state-specific issues and their customer service agents, obviously, have no idea what they're doing .They have wasted too much of my time!",1.0,0
Be careful as Uber are charging surges' without your approval. When you complain they have no evidence you agreed to the surge but still charge the higher fare. I think this is to combat the rise of Juno who do not have any surge pricing. Check your receipts.,1.0,0
"From 9-11 August 2016, a total of 12 fares totaling $476.41 (which including foreign transaction fees) were debited to my Mastercard via my Uber account for rides in and about Montreal Canada. I live in Perth Western Australia and never been to Canada. The length of my Uber account password precludes the possibility of account compromise. It appears something is amiss with Uber's debiting of accounts and unacceptable intrusion into my account. Uber have refunded all of the fraud transactions and bank foreign transaction fees.",1.0,0
"I'm so sick of the ** Uber drivers, rude and disgusting attitude. We pay them and they have the nerve to have an attitude. Some of them have terrible driving skills to say the least. I asked a couple drivers if I could go run inside a location and come right out and go back to my home address which is basically a round trip. One of them told me yes. I came out after literally one minute 30 seconds and his ass was gone. Like who does that?? That is super inconvenient especially when booking another Uber just to get home in the middle of rush hour. On top of that it's $5 just to even get in the Uber before you even pull off. That's terrible.",1.0,0
"I have been working for Uber as a driver for several months now and have never had a problem with them until now. About 2 weeks ago while on my shift I picked up 2 really intoxicated females. One proceeded to sit in the front passenger seat. While on route to drop them off at their destination the front passenger refused to put on her seat belt and was very obnoxious. She finally fastened her seat belt, then said she felt like throwing up. In the process she tries to yank my glove compartment open and kept messing with it to the point that she broke it, after breaking my glove compartment she vomited all over the inside and outside of my vehicle.I made the necessary procedures and contacted Uber for a reimbursement for the damages done to my vehicle. Uber did not contact me until after several days of the incident, as requested by them I sent them pictures of the damages. Uber then stated that I was filing a false claim. I lost days of work because of the stench in my car left by the rider's vomit. I had to get my car shampooed and detailed on my own and pay out of my own pocket. Uber kept giving me the runaround about getting my cleaning fee reimbursed and never addressed my broken glove compartment and then stated it was wear and tear of my vehicle, mind you my vehicle is brand new so it definitely not wear and tear.After several attempts to get my vehicle fixed and a reimbursement they sent me a final email stating that it was my choice to transport people in my personal vehicle and to file a claim with my insurance. They also stated that my request were being abusive to their support platform and warned me that if I continued to request a reimbursement for the damages they would permanently deactivate my account. Now I have to come out of pocket again and fix the damages on my own. I feel as this is very unprofessional of them and unfair to get treated in this manner and not get treated fairly and the damages taken care of by Uber.",1.0,0
"The surge pricing is ridiculous. My coworker and I went to a concert last night. The venue has a designated Uber dropoff and pick up spot so we went there after the concert to call for a ride. Come to find out that our driver was about a 15 minute walk up a muddy hill nowhere near the pickup site. We were forgiving, as we were just happy to have a ride until we got a receipt for $170 due to the surge pricing! We were of course shocked since the ride to the venue cost $36. Needless to say we will not be using uber ever again. I work too hard to be robbed while trying to enjoy one night of fun.",1.0,0
"Last Saturday August 8 my husband and I get out the NRG stadium and walk to chachos to ask for an Uber and I said to my husband ""if we don't find a taxi we can wait inside the restaurant"" but when I ask for one was fine. I mean this was my fourth trip with uber and I was happy because 2 times I went to the airport for a charge of 53 us and the third trip was to NRG stadium for 41 US. So I thought it will be similar because publicity always said that they charge per mile. I am new with this application and now I have a charge of 560 Usd for a 36 minutes trip. This is crazy. I am calling customer service so they can explain me how this works but they haven't answer me, so I call my bank so they can open an investigation to check if this can be legal. This can't be right, so be careful with uber, don't trust them and don't get in the car unless you are sure how much they will charge you (Sorry about my English).",1.0,0
"My teenage granddaughter has a profile under my account and Uber added ""select"" as a default option to her profile only. This is not an option on my profile, I never heard of it or was notified that it was added to my granddaughter's profile. They sent a small, old Honda and charged my account 3 times the rate and called it a ""select"" vehicle. I had no clue what this was. I looked it up on the web and it's suppose to be a new luxury vehicle. No authorization from me, not selected by my teenage granddaughter and she was sent a small older UberX vehicle and I was charged 3 times the amount. One trip was $95 to go 20 miles. This trip usually costs $27.This has been going on for almost 2 weeks. Uber is really pulling a fast one here by adding this ""select"" as a default selection and sending the same old UberX vehicle. I can get NO resolution from them. I've had 3 trips (that I've been able to find so far) that have cost me over $200. They also stopped all activity listings on my account so I can't see the activity. I only found it from the Uber receipt that was emailed to me and the debit from my account. Something needs to be done about this outrageous act by Uber.",1.0,0
"Today I was overcharged on a trip and They posted a drop off different in my credit card. I started in 6622 Fernwood CT Bethesda and was dropped off in my house **. I Was supposed to be charged no more Than US 23,00 but They charged me 50,59.",1.0,0
"My husband called me on 8/6/16 at 1:30 in the morning as he couldn't get his uber account to work and needed a ride home. He was outside of the NRG stadium leaving the guns n' roses concert in Houston Texas. I was tired, sick, groggy and had stayed home. I saw that it said x 8.2 surge charge. I honestly thought this was saying a percentage more as for example 8.2 percent of the trip, say a few extra bucks. Worst case scenario my husband's ride will probably cost around 50 dollars.I was so upset, shocked and blown away of how uber could charge me 341.73 for a trip that's base fare would have run around 40.00 in the morning. How it was presented was misleading, robbery, and I couldn't get it out of my head how this was legal. All I could think about is how my husband would have inadvertently pushed request uber x without thinking, he might have been drinking. Instead it was me that cried this morning when I saw that I was misled, and still not clear on what it was saying at 1:30 in the am, I couldn't believe it was the cost of a plane ticket??? Our hard earned money gone with a seemingly sneaky and fraudulent move I would expect from a Taxi cab driver, but no we were swindled by previously Money saving uber. Now uber steals from hardworking people, I hope to spread the word on such an unethical move on uber. Shame on you uber.",1.0,0
"Wasn't aware of their ""SURGE"" pricing, otherwise known as PRICE GOUGING. It seems if you request a ride when they're busy, you are charge more (a lot more!). I was charged 18.35 for 3/4 of a mile ride under 5 minutes. Driver said Uber does not share the inflated price with them.",1.0,0
"Tried to use them to get to the airport in S. Francisco. First driver showed up and told us he didn't have a permit to get to the airport, so we had to get another, then the price went up from $29 to over $40 in less than 2 mins. I was charged for 'cancelling'. Odd since I am a first time user and it wasn't my fault! Thought I would give them another chance at National Airport DC. Driver could barely speak English, could not tell me how much the ride would be because he said ""Uber set the price. I don't know how much."" WILL NEVER EVER BOTHER WITH UBER. I hope they don't last much longer. They are terrible, no way to contact anyone. I was charged TWO cancellation fees, would like a refund but good luck with that. Completely disgraceful treatment of its customers.",1.0,0
"Been using Uber daily for the past 2 months. At first no prob. Then the nightmare began. Out of nowhere I am being suddenly charged a booking fee of $1.65 for every ride I request. Uber explains the fee as a necessity to reduce operating costs. Why is that my problem? When you are in business you have operating costs. If you don't want these costs don't be in business. Sucking it your customers is as low a tactic as you can employ.Additionally, Uber now has surge times that increases the ride price. Uber claims that the demand for rides during those surge times are greater than the amount of drivers they have available. Not only is this too not my problem, the explanation doesn't even make sense. Personally I see it as yet another devious way for Uber to suck it to its customers. Uber also claims that their drivers get paid very little and make more money with surge prices. If Uber compensated their drivers properly instead of keeping most of the money for themselves, there wouldn't be this problem. This is nothing more but greed on Uber's end.Three days ago I ordered a ride, the driver cancelled, yet I got charged $5.00. I requested a new ride. Somehow I got the same driver again. Again she cancelled, again I got charged $5.00. That same day Uber charged me yet another $5.00 later in the day under the same driver's name for a ride I never requested. It's taken me 3 whole days for Uber to refund me $10.00. The last $5.00 they charged was supposedly refunded in ride credits. Today I requested an Uber ride. I paid full price. There were no ride credits in my account. Uber may have a great idea but the company is greedy and doesn't care about its customers or drivers. It just cares about its own bottom line. That company sucks!",1.0,0
"Was quoted a max ride price of $27. When receipt sent to me, it read $35. Emailed Uber Help desk back and forth with company never admitting they jacked up rate after the fact. Claimed I approved... Not so! No mention of surge pricing until after the fact. Will never use again. Switching to Lyft. ",1.0,0
"I forgot something in my house. I asked the driver to hang on a minute. I jumped out, it took less than 2 minutes. I came back to the car and my purse was open. I did not notice till I was on the plane the driver stole $120.00 from my purse! Troy is his name, here is his phone number **. He is a 30 something ** man from Tennessee now in DC driving for Uber.",1.0,0
"Was just charged $196 for a 10 mile/20 minute ride! We had to walk around to find our driver! What a ** scam! Will not do that again! Beware of the surge charge. The first request was 3.6, the second request was 5.1!",1.0,0
My wife took UBER with my 3 years old son from MALDEN MA to EAST BOSTON MA to a clinic. When they get there my son throw up a little bit. He only drinks milk. He does not eat any food and even his doctor knows that he does not eat any food so my wife grab some baby wipes and clean most of it but the driver was rushing her and he told her DON'T WORRY. He never told my wife that she will end up paying anything.After my wife came home and check she find out they charged her 168$. We contacted uber and the driver had lied. Maybe he told them it was too much damage. It's a baby puke. A baby that only drinks milk so how big do you think it was?? They told us they charged 18$ for the fare and 150$ for the baby puke. This company hire crooks. The driver was from MOROCCO and why he told my wife DON'T WORRY and never told her it will be a charge and even if they charge for that isn't 150$ too much money? I am taking uber and the driver to the court because to me its a scam and I dont want this to happen to other people. They should hear from both sides not only their crook driver. We will never ride with this crook company that hired thieves as drivers.,1.0,0
"I have had nothing, but trouble dealing with UBER customer service. The only way to contact them is by email since there is NO phone number. Also, you get a reply from a different person each time you reply to an email. The UBER app became usable after a recent Android update, and this caused me to miss a meeting. UBER told me to just reload the app, use a desktop UBER app, download their app from their site instead of Google Play and finally said they fixed it but gave me no way to test it. I have now unloaded my UBER app and loaded LYFT, and they even paid me $50 for my first five rides, where UBER gave me nothing grief!",1.0,0
"I use my cards all over the world and have relied on taxis. My friends were telling me to try Uber so I did. The driver was great. However my payment wasn't accepted. The only customer service is by email which is more annoying than an IVR system. You get a response but you can tell it is either automated with the just the names changed or it is a copy and paste. There is no customer in their service. It's like speaking to a robot. I normally don't work with any company that doesn't have a customer service phone number and display it on their website, but I tried Uber because of the recommendations. After a couple of back and forth emails, they finally asked me to send photocopies of documents which further annoyed me. I probably won't use Uber again. I will take a taxi.",1.0,0
"Customer service guys have nice word and trying to chat as very friendly team, but they do not have any solution. They just play a game.",1.0,0
"I booked an Uber car. I wait for the driver to come at least 15-20 mins, and I also call him feel time to check how long he can be here. Then the driver can find me. I asked him to drive the car to the bus station. He doesn't know where is it. He said he doesn't want to pick me, then he cancelled my booking. After that I received one email, said deduct $6.27 dollars from my bank card. I'm very angry is I never cancel the booking, why you charged me? This is my problem? I wrote an email to the Uber customer, they are no really to help to solve the problem. Make me very disjointed and waste my time. I would not and make any bookings from Uber again, and share my experience to my friends. What a terrible company.",1.0,0
"I was an Uber driver for five months. I became slighted over their referral program. Basically, you share your link with people you want to refer. After their 20th ride the driver receives the referral pay. The first person I referred Uber claimed that the person did not use my referral code. The person told them that she signed up through my link. This was how she found out about Uber. That was the first incident in which I just chucked up the loose. Next, I referred my Godchild. I received a notice that she had completed her 20 rides and I would be getting a payment. This was in February. I checked my account and even called my bank to verify the funds. The funds were not in my account. It is now July. I have been sending correspondence back and forth and this situation has yet to be resolved. I have three emails claiming they will put a trace on the money and someone will contact me in 7 days. The 7 days pass and when I send an email I receive a reply saying the issue has been resolved. Do not trust these people. They have proved to be liars. I have disconnected my account with Uber and I am no longer interested in their company.",1.0,0
I was quoted $17 and when I entered the car the driver added a seat which raised my fare. He then did the same to the passenger who shared my ride. He denied it both times. Uber simply responded to me that I would be given a quote before entering which I was and still doesn't resolve my issue. The driver is scamming passengers. They don't track how often he is doing this?!?,1.0,0
"A friend and I took Uber from Murfreesboro, Tennessee to Nashville for a concert. When the concert was over, got on app for a ride back. It was 8.7 times normal rate. There were people everywhere trying to get a better rate. We were all in the same situation. A lot were college kids. Thank God a taxi came by and offered us a lot better rate. Surge pricing should be against the law and Uber should be heavily fined for this or shut down! Don't ever take Uber or be ready to their surge pricing! Never will I take Uber again!",1.0,0
"Most of customers are complaining about drivers being unprofessional because they passed nearby customer when the driver just received the request. The real thing is that Drivers are not responsible for SOFTWARE ISSUES!!! Uber is responsible for that. Uber need to adjust the software for server to pick up riders 3-4 minutes before arriving near customer, but because the programmers are following the UBER RULE to be aggressive taking very fast the customers, they cant solve real problems to pick up customers in a right order so no one cant mistake anything!! Like in a dual carriageway, server dont think that you need to turn around. You should stop calling drivers unprofessional, they just doing they job, they dont programming the app like you wanted. Start think before blame drivers from UBER. Uber drivers some are so professional that they even can go to Formula 1 tournament because they are really amazing on they driving skills. Next time try to think outside the box and see the real problem. For example you're sitting in a big roundabout, how you explaining the driver cant reach you if he just received request in the middle of roundabout with red lights and 5 lanes? He cant, he will cancel the trip and you will blame him being fault. He is not fault of systems errors, and that's it.",3.0,1
Uber has charged my account for a ride that I did not even take. It was 4 a.m. Central Time and I was home asleep. Fair warning to all Uber users write down each and every time you request a ride and then match it with your checking account or credit card.,1.0,0
"I am upset that my 16-year-old son was allowed to ride Uber without my consent and without being accompanied by an adult. This occurred last night, Saturday, July 9, 2016. Why didn't any of the drivers check his ID. He looks every bit of 15. I see this as a problem because someone's child could be meeting up with a predator and end up dead somewhere... run away from home, etc. Nashville has got to do better and not just be concerned about making money. Be concerned about child safety.",1.0,0
"When I signed up for Uber I remember specifically asking the rep about damage and accidents. His reply was and I quote. ""Don't worry bro. If your app is on and you have an Uber rider in the vehicle, we got you covered. We have an insurance company that handles all that."" I forget the guy's name. He was just one of dozens of people working at the busy little Uber sign up and inspection office. Well, guess what, my car WAS damaged while I had Uber riders in my car. They are Uber riders are they not? I am ""contracted"" by Uber to transport their customers? I know they refuse to call me and hundreds of thousands of other drivers ""employees"" but they can't deny that the riders are ""theirs"".So I live in Las Vegas, NV. And every once in a while we unfortunately get a few inches of rain, in a very short period of time which causes the city to flood. So I happen to be driving during one of these times and had ""Uber riders"" going to one of the worst pick up/ drop off areas on the strip. Under the Linq hotel and Casino in their tour bus pick up and drop off area (as it is the same with many of the other hotels.) there is a raging river of sorts coming in the direction of where I need to go to drop the riders off. I ask the hotel security guard directing traffic. ""Hey where can I drop off my ""Uber riders""? He just smiles and points up past the raging river of water, and says, ""You know where the drop-off and pick-up area is."" Well it's not that deep and I see other cars driving up, so I follow.Well about half way up, another security guard is motioning to me, so I roll down my window. ""Hey a piece of your bumper is hanging off your car man.""...Confused I shout back. ""WHAT???"" He yells again. ""A piece of your bumper is hanging off your car."" Still confused I proceed to the drop-off area a dozen or so more feet away from me. The riders get out and I pull over out of the water. Sure as **, there is a large piece of my bumper or ground effects. (I have a custom ground effects package on my car.) The bottom portion that covers my exhaust tips is torn off and hanging by a small sliver of plastic. I pick it up and, the piece easily comes off and I throw it in my trunk. It's late so I go home and try to figure out what to do to get this damage reported and taken care of.I ask the security person about a report. He says the police won't come because no one was hurt and it's on hotel property. And If I want a statement from him, I have to go through the Hotel security office...Ok...helpful. I go home and type away on my Uber app in the field that says, ""I had an accident."" I go through their questions and take the pictures and hit submit. Easy enough. My car is still drivable and safe. The damage is just cosmetic. So I go to turn the app on in the evening to drive for Uber again. Can't log in. Says ""Your account has not been activated."" WHAT??? I've got almost 200 rides. What do you mean it's not been activated.Well, come to find out. Uber deactivated my app. They never told me why, just an apology the next day and a 55 dollar credit to my account for the potential loss of money I encountered. (Later I find out that they suspended my account on the fact that I did not send them a particular document related to the accident.) Oh and they called the riders by the way. Because the riders still had my phone number since they were my last ride. I don't know the manner of questions they asked but the riders did verify that they were in the car and the damage had occurred and was legit. (I'm assuming because the insurer for Uber a James River Insurance Co.) acknowledged my claim as legit and was working up an estimate of the amount of damage to my car. I've included some of the correspondence.They estimated the damage to be around 617 dollars. Lol what a joke. That's not even close. It would be in the thousand to two thousand dollar range because the piece just can't be glued back on. It would have to be replaced and it's part of the entire back piece which in itself cost around 500 dollars and that's just for the piece, not the freight, and then the labor of getting it put on. But I knew I wasn't going to win that argument, so I was just going to take their estimate. So following day, some schmo by the name of Trevor ** calls me and leaves a message for me to call him back with a claim number to reference the phone call. I do, he informs me that even though my claim is valid and the damage is legit, they are not going to give me a dime for any repairs because there is a 1000.00 dollar deductible on this ""particular"" plan.Yes, you heard me boys and girls. A 1000.00 that's ONE THOUSAND dollar deductible that YOU THE DRIVER is responsible for if damage occurs to YOUR vehicle while an UBER passenger is in your car and it is damaged or in an accident. So, Trevor informs me that ""Since the estimate of damage is under the 1000.00 dollar deductible, there is nothing we can do for you at this time."" Uber is worth BILLIONS with a capital B and they won't pay for the 617 dollars worth of estimated damage to my car??? Just know this drivers, (contractors of UBER) they are full of crap, they don't care about YOU the driver, they don't car about anything other than the ridiculous amount of money they make preying on unsuspecting, uninformed, drivers like you and me.I wrote them afterward and told them about what the insurance company said, and that they've made more on me or would make more than they estimated. 617 in damage if I got it repaired and stayed a driver for Uber. But guess what, they don't give a crap about you. I included the letter in which they say as much. And it seems that half of the time you deal with customer service for UBER, you get a foreigner because it's outsourced to India and the other half, I get an American whom replies to me. One letter it's JON, the next, it's JABARRI. So, now I'm screwed, I've gotten damage that was according to them, a legit, meaning I met all the qualifications to be a legit claim and they still weaseled their way out of it by claiming a 1000 dollar deductible.Ever notice on your way bills, on the very bottom it says get a ""certificate of Insurance."" Press that button and it's a certificate of liability insurance. Try to enlarge it. Because it is TINY and you can't enlarge it on your phone. Do it on your computer at home and read it. That's just for the liability. Now call them and ask what your financial responsibilities are if you were to get into an accident or receive damage to your car while transporting a rider. Tell them that you are recording the conversation for your records also. See what they say to you. Uber is a money hungry shady company doing backroom deals and paying out as little as they can to operate as a transportation company, because that's really what they are. They need to be regulated. Call or write you local congressman or senator. I plan too.Notice too, if the picture downloaded that in the estimate paper they sent me, where it says deductible, it states UNKNOWN. They also had me submit a picture of my Declarations page of my own insurance policy. Why? IF they were the insurance provider on a legit claim, why do they need my dec sheet? Sorry, the pictures won't be downloaded because I have to turn the computer off and then back on. But the documents were of the letter the insurance co. gave me for the est. the pictures of the damage to my car. Well they just ignited a one man crusade. If I could give them no stars I would. I'm never driving for them again and I will be asking Lyft these insurance questions as well.Luckily I only do this a couple of hours a week because I have a full-time job so it won't hurt me too badly. They rely on that fact to stay in business. The fact that some people quit their full-time jobs and do Uber full-time, so it gives them a ""no choice but to keep driving situation."" Uber is not an honest company. I learned that the hard way. I will now be telling my story to the local politicians that are fighting Uber here in Nevada politically. If this is fuel for their cause, so be it. I'm sorry for the people that rely on this horrible company for their living. They will ** you one way or another.",1.0,0
Worst service of UBER. Uber disable my account without any information. I drop mail to resolved this issue min 10 time but no reply. Don't understand his issue handing approach. The worst management by UBER.,1.0,0
"In May 2016 I had my first and only experience using Uber. I wrote to the company, called, even complained to the Better Business Bureau. They have not responded. I took Uber from LaGuardia Airport to Brooklyn, less than 20 miles -- was charged $84.59, PLUS a bogus cancellation fee of $5.",1.0,0
"Absolutely unethical and unfair to drivers. I drove with Uber for almost two years and am ready to delete my App and switch to Lyft. I have clear evidence (screenshots) of multiple occasions where I picked up riders in 1.8 or over surge zone but was paid regular fare. Their regular fare is so low that almost 50% of my trips are under $5 each after Uber fee deduction... Such a joke. No one would let you sit in your car for $3 or something, let alone driving for 1-2 miles to pick the person, drive them another 2-3 miles, spend about 10 minutes of your time and get paid $5 or less... Not to mention that kind of people you end up dealing with, from drug possessing people to those carrying their stupid McDonald burgers into your car, which you then have to drive your car for miles with windows open to get rid of the smell. Driving for Uber is like selling your car in bits and prices. You are not making money, instead each time you pick up a rider, you are giving away a piece of your car by depreciating its value. I have done the math, for each $1 you make on Uber, you drive at least 2 miles, then you deduct your car depreciation, your gas, your taxes, and you are left with pretty much nothing. Another capitalist jumping into the market to rob people...",1.0,0
"I called Uber for a ride to the airport in NY. I waited two hours, missed my plane which cost me $300.00 for a new flight. First hour I received text driver had arrived but he was not there. I recalled Uber received text from second driver I waited another hr., again no show. I sent a text to company, finally second driver called me. He could not pick me up because road work blocked his route. I tried to explain different route or stay where he was and I would walk down the street to him. His English was so poor he did not understand either. Received text second driver canceled. To top it off Uber charged my credit card for renting a car in Calf. I have never been in Calf.",1.0,0
Uber lies about their incentives. For example they say $50 an hour for Lake Tahoe driving. The terms are you have to complete one ride per hour at least. However they will not give you one ride per hour. The only thing they want is more driver in that City. You will not get the $50 because they don't give you one ride per hour. They just want more driver so it will be available when customers request.,1.0,0
I took an Uber from Downtown Manhattan to Port Authority (42nd & 8th Ave.) and it costs $50!!! Are you kidding me right now!!! First of all the driver obviously didn't know what avenue to take even after I told him. 1 hour to get to midtown... pure BS. And why was it sooo expensive. Because the base fare is $7.00 and then $13.16 for 3.51 miles and then $31.51 for the 49 minutes that I wasted in the damn car. Grand total $51.67. Never again... And I would advise everyone to stay away from Uber if you don't want to get ripped off!!!,1.0,0
